borrower_id,addr_state,annual_inc,emp_length,home_ownership,verification_status,loan_status
1699,1,10.13,1,1,1,1
1700,1,11.08,0,3,2,1
1701,3,11.35,2,2,2,1
1702,0,11.31,2,2,0,1
1703,1,11.08,0,2,1,1
1704,1,11.51,2,2,2,1
1705,1,12.61,0,3,2,1
1706,3,10.49,1,2,1,1
1707,0,11.65,0,3,1,1
1708,4,10.6,0,2,2,1
1709,1,10.68,0,2,0,1
1710,2,11.23,2,3,0,1
1711,0,11.41,0,3,2,1
1712,3,11.18,0,3,0,1
1713,1,11.18,2,3,0,1
1714,4,10.82,2,3,0,1
1715,0,10.75,2,2,0,1
1716,3,11.08,1,3,0,1
1717,4,11.29,0,3,2,1
1718,3,11.5,0,3,0,1
1719,1,10.46,1,2,2,1
1720,0,11.65,0,1,1,1
1721,2,11.13,0,3,0,1
1722,1,11.43,0,3,0,1
1723,1,11.08,0,2,1,1
1724,0,10.92,2,2,0,1
1725,2,10.69,1,3,1,1
1726,4,10.6,0,3,0,1
1727,0,10.99,2,3,0,1
1728,0,11.17,0,3,1,1
1729,1,10.34,1,2,2,1
1730,2,10.92,0,2,1,1
1731,0,10.9,1,3,2,1
1732,2,10.46,2,2,0,1
1733,1,10.99,2,3,0,1
1734,2,10.65,2,3,0,1
1735,2,11.98,2,3,0,1
1736,1,11.16,2,2,2,1
1737,0,10.88,1,1,0,1
1738,0,11.92,1,3,2,1
1739,2,11.0,1,3,0,1
1740,0,11.37,2,3,0,1
1741,0,10.82,1,3,0,1
1742,2,10.65,2,3,0,1
1743,4,10.85,0,2,0,1
1744,4,11.49,2,2,2,1
1745,0,11.03,2,3,1,1
1746,2,11.0,1,3,0,1
1747,0,10.97,0,2,0,1
1748,3,10.6,2,3,0,1
1749,1,11.0,0,2,2,1
1750,2,11.39,0,3,0,1
1751,1,11.4,1,3,1,1
1752,1,10.82,2,2,2,1
1753,2,10.13,0,1,1,1
1754,1,11.67,2,2,0,1
1755,1,11.51,1,3,1,1
1756,4,10.74,0,3,1,1
1757,3,10.31,0,2,1,1
1758,4,11.1,1,3,2,1
1759,0,10.82,0,3,0,1
1760,1,10.71,0,3,2,1
1761,0,10.65,0,3,1,1
1762,4,10.86,1,3,1,1
1763,4,10.6,0,3,0,1
1764,1,10.55,1,2,1,1
1765,1,10.52,1,2,0,1
1766,0,10.52,1,3,2,1
1767,1,10.86,0,2,2,1
1768,0,11.38,0,3,0,1
1769,1,11.23,0,2,0,1
1770,1,10.6,2,2,0,1
1771,2,12.07,1,3,2,1
1772,1,12.25,2,2,0,1
1773,0,11.16,1,3,1,1
1774,3,11.18,2,3,0,1
1775,3,10.6,1,3,0,1
1776,4,10.82,2,3,0,1
1777,2,10.6,0,2,0,1
1778,1,10.86,1,2,0,1
1779,2,10.6,1,3,1,1
1780,0,10.82,0,2,2,1
1781,1,10.62,1,2,0,1
1782,0,11.08,2,2,0,1
1783,0,10.49,2,2,1,1
1784,4,10.11,0,2,0,1
1785,3,11.03,2,3,0,1
1786,3,10.6,1,3,1,1
1787,4,11.27,0,3,2,1
1788,3,11.38,2,3,1,1
1789,0,10.9,1,3,0,1
1790,0,11.63,1,3,0,1
1791,1,11.18,2,3,0,1
1792,0,10.55,1,2,0,1
1793,1,10.0,0,2,2,1
1794,1,11.08,0,2,0,1
1795,4,10.82,2,3,0,1
1796,3,11.0,2,3,0,1
1797,1,11.26,0,2,1,1
1798,1,10.78,1,3,0,1
1799,0,11.35,0,3,1,1
1800,1,10.6,0,2,0,1
1801,1,11.23,0,2,1,1
1802,1,10.49,1,2,0,1
1803,1,10.78,2,2,2,1
1804,1,10.62,0,2,0,1
1805,1,11.78,2,3,0,1
1806,0,10.83,1,3,0,1
1807,4,10.49,2,1,0,1
1808,0,11.08,2,3,1,1
1809,1,10.92,0,2,2,1
1810,4,11.11,0,1,1,1
1811,3,10.6,0,3,1,1
1812,1,10.92,1,2,0,1
1813,2,10.31,0,2,0,1
1814,4,10.92,2,3,1,1
1815,4,11.23,1,3,1,1
1816,0,10.91,2,2,1,1
1817,0,10.86,0,3,1,1
1818,0,11.23,2,2,1,1
1819,1,10.56,0,2,1,1
1820,4,11.01,2,3,0,1
1821,0,11.25,0,2,1,1
1822,0,11.08,0,3,2,1
1823,1,10.71,0,2,2,1
1824,2,10.69,2,3,0,1
1825,0,11.74,1,3,1,1
1826,4,10.61,0,3,2,1
1827,1,9.77,0,1,0,1
1828,1,10.13,2,2,0,1
1829,1,10.71,0,2,2,1
1830,1,11.05,0,2,2,1
1831,0,10.71,2,2,0,1
1832,2,10.4,0,2,2,1
1833,4,11.08,1,3,0,1
1834,4,11.28,0,1,0,1
1835,3,10.9,2,3,0,1
1836,3,10.24,1,1,0,1
1837,0,11.13,0,2,1,1
1838,1,11.08,1,1,2,1
1839,1,11.23,0,2,2,1
1840,3,12.07,0,3,0,1
1841,4,10.6,1,2,0,1
1842,3,10.82,1,3,0,1
1843,0,11.35,1,3,2,1
1844,1,10.68,1,3,1,1
1845,0,11.7,2,2,2,1
1846,4,11.61,0,3,2,1
1847,1,11.7,0,3,2,1
1848,4,11.1,0,2,2,1
1849,1,11.35,0,3,2,1
1850,4,10.82,1,3,1,1
1851,1,11.08,2,1,1,1
1852,1,10.68,0,1,1,1
1853,1,10.6,1,2,1,1
1854,4,11.18,2,2,1,1
1855,1,11.12,2,2,1,1
1856,4,11.49,2,3,0,1
1857,1,11.11,2,3,1,1
1858,0,10.6,0,2,1,1
1859,3,10.16,2,3,1,1
1860,4,11.1,0,3,2,1
1861,0,11.29,1,2,1,1
1862,1,12.21,0,2,2,1
1863,1,11.74,0,3,0,1
1864,4,10.65,2,1,0,1
1865,0,11.0,1,3,0,1
1866,1,10.95,1,2,1,1
1867,4,10.6,1,1,1,1
1868,2,10.65,2,2,1,1
1869,4,11.61,0,3,2,1
1870,4,10.64,0,3,0,1
1871,2,11.35,2,3,0,1
1872,1,11.31,0,2,0,1
1873,4,10.55,0,3,1,1
1874,4,10.43,0,2,0,1
1875,1,10.99,2,2,0,1
1876,3,10.76,1,2,1,1
1877,2,10.75,1,3,0,1
1878,4,11.29,0,3,0,1
1879,3,10.82,0,2,1,1
1880,1,10.31,0,2,1,1
1881,1,11.61,2,2,0,1
1882,3,10.6,2,3,1,1
1883,1,11.21,1,2,0,1
1884,1,10.13,2,2,0,1
1885,0,10.8,0,2,2,1
1886,0,10.17,0,2,1,1
1887,2,10.86,0,2,0,1
1888,1,11.23,2,3,0,1
1889,3,10.17,0,2,1,1
1890,0,11.0,0,3,2,1
1891,1,10.66,2,3,2,1
1892,0,11.18,2,3,1,1
1893,3,11.18,2,3,0,1
1894,3,10.13,0,1,1,1
1895,1,11.31,2,3,0,1
1896,0,11.93,2,3,2,1
1897,0,11.46,0,3,0,1
1898,1,11.18,2,2,0,1
1899,0,10.96,1,3,2,1
1900,3,10.77,0,2,0,1
1901,0,10.6,2,2,0,1
1902,1,11.05,0,3,1,1
1903,1,12.07,2,3,2,1
1904,2,10.78,1,3,0,1
1905,2,11.35,2,1,0,1
1906,1,11.34,1,2,1,1
1907,1,10.82,0,2,2,1
1908,4,10.7,2,2,0,1
1909,2,10.92,2,3,1,1
1910,1,11.35,0,3,0,1
1911,1,11.29,1,2,1,1
1912,1,11.71,2,3,2,1
1913,4,11.08,1,3,0,1
1914,1,11.7,1,2,0,1
1915,3,9.8,0,3,1,1
1916,2,11.57,0,3,0,1
1917,1,10.6,0,2,2,1
1918,1,11.46,2,2,0,1
1919,2,10.49,0,3,0,1
1920,2,10.86,1,1,0,1
1921,2,10.9,2,3,0,1
1922,0,11.11,1,3,0,1
1923,4,11.05,1,2,0,1
1924,1,11.35,2,3,0,1
1925,3,10.67,0,3,0,1
1926,4,10.88,2,3,0,1
1927,1,10.43,0,2,0,1
1928,4,11.08,1,2,0,1
1929,1,11.0,0,2,0,1
1930,4,10.74,0,1,2,1
1931,1,11.35,2,3,0,1
1932,0,11.74,2,3,0,1
1933,3,10.84,1,3,0,1
1934,4,10.65,1,2,0,1
1935,4,11.98,2,3,0,1
1936,0,11.23,1,3,0,1
1937,0,11.13,1,3,0,1
1938,2,11.03,1,3,0,1
1939,3,10.76,2,3,0,1
1940,4,10.65,2,3,0,1
1941,3,12.21,1,3,0,1
1942,1,10.91,2,1,0,1
1943,1,11.23,2,3,0,1
1944,4,11.08,0,3,0,1
1945,1,11.44,0,3,2,1
1946,2,12.3,2,2,2,1
1947,4,11.02,0,3,0,1
1948,1,11.1,1,3,0,1
1949,0,10.82,1,2,1,1
1950,3,10.31,0,2,1,1
1951,1,11.46,0,3,2,1
1952,1,10.09,2,2,1,1
1953,1,10.65,2,3,1,1
1954,1,10.92,2,3,0,1
1955,3,10.71,1,3,0,1
1956,1,11.13,2,3,0,1
1957,0,10.92,1,2,2,1
1958,0,10.6,1,2,1,1
1959,0,11.33,2,2,0,1
1960,1,11.25,0,2,0,1
1961,4,10.31,0,2,1,1
1962,0,11.0,1,2,1,1
1963,1,10.13,0,2,2,1
1964,2,11.25,2,3,0,1
1965,0,11.35,0,2,2,1
1966,3,11.96,2,3,0,1
1967,2,11.08,0,3,2,1
1968,3,10.4,0,2,1,1
1969,2,11.29,2,3,0,1
1970,3,10.78,2,1,0,1
1971,0,11.03,2,2,0,1
1972,1,10.67,1,2,0,1
1973,1,10.95,1,2,2,1
1974,1,10.13,2,1,0,1
1975,4,11.23,2,3,1,1
1976,4,11.08,2,3,0,1
1977,1,10.46,1,2,1,1
1978,2,11.0,2,3,0,1
1979,1,11.18,2,3,0,1
1980,1,11.7,0,2,1,1
1981,1,10.92,1,3,1,1
1982,0,10.92,0,2,2,1
1983,1,11.74,0,2,0,1
1984,1,11.29,2,3,0,1
1985,4,11.82,1,3,0,1
1986,2,11.0,2,3,0,1
1987,2,11.28,2,2,0,1
1988,4,11.0,0,1,0,1
1989,3,10.84,2,2,2,1
1990,1,11.05,1,3,2,1
1991,1,11.62,0,2,0,1
1992,4,10.82,0,3,0,1
1993,1,10.09,0,1,1,1
1994,2,11.24,2,3,1,1
1995,1,10.8,1,2,1,1
1996,2,10.92,0,2,0,1
1997,3,11.29,0,3,0,1
1998,1,11.0,2,2,0,1
1999,1,10.31,0,2,1,1
2000,1,10.78,1,2,1,1
2001,1,10.88,2,2,0,1
2002,2,9.8,2,2,1,1
2003,4,10.71,0,1,1,1
2004,0,11.08,2,2,0,1
2005,3,11.16,2,3,1,1
2006,0,11.55,1,3,0,1
2007,2,11.0,0,2,1,1
2008,2,11.14,0,1,0,1
2009,2,10.84,1,3,2,1
2010,4,11.24,0,3,0,1
2011,2,10.49,1,2,1,1
2012,3,10.64,1,3,0,1
2013,4,11.08,0,2,0,1
2014,1,10.82,0,2,1,1
2015,2,9.62,2,2,1,1
2016,4,11.16,2,1,1,1
2017,3,10.6,1,3,1,1
2018,0,10.6,2,2,0,1
2019,2,10.49,0,2,1,1
2020,4,12.42,2,3,0,1
2021,0,12.21,1,2,2,1
2022,2,10.56,2,3,1,1
2023,4,12.13,1,3,0,1
2024,4,9.9,0,1,2,1
2025,2,10.4,0,2,1,1
2026,4,11.13,2,2,1,1
2027,3,10.31,0,3,0,1
2028,2,10.55,2,3,2,1
2029,4,11.35,2,3,0,1
2030,0,10.71,0,2,2,1
2031,4,10.71,2,3,0,1
2032,3,10.76,1,2,1,1
2033,2,11.35,0,3,2,1
2034,1,10.24,2,3,1,1
2035,2,11.51,0,2,2,1
2036,4,10.71,2,3,1,1
2037,3,11.11,0,3,1,1
2038,2,10.46,0,3,0,1
2039,0,10.93,2,1,1,1
2040,4,10.88,2,3,0,1
2041,0,11.1,2,3,0,1
2042,3,11.48,0,3,1,1
2043,1,10.46,0,2,1,1
2044,4,11.4,1,3,0,1
2045,1,10.65,0,2,1,1
2046,3,11.61,1,1,1,1
2047,3,10.65,2,3,0,1
2048,1,10.71,2,2,2,1
2049,2,11.56,0,3,1,1
2050,0,11.1,2,3,2,1
2051,4,9.8,2,1,2,1
2052,1,11.41,2,3,0,1
2053,2,10.44,0,2,0,1
2054,1,10.65,2,2,1,1
2055,4,11.21,0,2,1,1
2056,4,11.16,1,3,2,1
2057,1,10.46,1,2,0,1
2058,3,10.62,1,3,0,1
2059,4,11.37,2,2,0,1
2060,1,10.95,0,2,0,1
2061,2,10.2,2,3,1,1
2062,1,11.51,0,3,2,1
2063,3,10.13,0,2,2,1
2064,4,11.85,2,2,2,1
2065,3,10.82,0,2,1,1
2066,3,11.35,2,3,0,1
2067,1,11.52,2,3,0,1
2068,4,11.05,0,2,0,1
2069,3,11.49,2,2,2,1
2070,2,10.82,1,3,0,1
2071,1,11.29,2,3,0,1
2072,2,11.01,2,2,0,1
2073,1,11.73,0,3,0,1
2074,2,11.4,2,2,0,1
2075,3,11.23,2,3,0,1
2076,1,10.31,1,2,1,1
2077,3,10.63,1,3,0,1
2078,3,10.65,1,3,0,1
2079,0,11.61,2,2,2,1
2080,1,11.34,2,3,1,1
2081,1,10.65,1,1,0,1
2082,1,11.78,0,3,0,1
2083,3,11.0,0,3,2,1
2084,1,11.0,0,3,0,1
2085,1,10.82,0,2,0,1
2086,4,10.31,0,2,0,1
2087,1,11.16,1,2,0,1
2088,1,11.05,1,2,0,1
2089,1,11.43,2,2,2,1
2090,1,10.6,1,2,0,1
2091,3,10.9,0,2,0,1
2092,3,10.82,2,3,0,1
2093,3,10.53,2,3,0,1
2094,3,10.37,0,1,1,1
2095,3,11.13,0,3,0,1
2096,1,10.82,1,2,0,1
2097,0,10.71,1,3,0,1
2098,0,11.53,1,3,0,1
2099,3,10.86,2,2,1,1
2100,2,10.92,2,2,1,1
2101,3,10.69,1,2,0,1
2102,3,10.59,0,3,0,1
2103,1,10.65,1,2,0,1
2104,2,12.01,2,3,0,1
2105,4,10.82,0,2,0,1
2106,1,10.49,0,2,0,1
2107,1,10.71,0,3,1,1
2108,3,11.03,0,3,1,1
2109,2,11.29,2,3,0,1
2110,1,11.34,0,2,1,1
2111,3,10.55,1,3,0,1
2112,4,10.6,0,2,0,1
2113,0,11.41,0,2,1,1
2114,3,11.67,1,3,0,1
2115,4,11.95,2,3,0,1
2116,1,11.16,0,2,0,1
2117,0,10.78,2,1,0,1
2118,4,11.12,2,1,1,1
2119,2,10.55,0,2,0,1
2120,3,11.73,2,3,2,1
2121,0,11.61,1,2,0,1
2122,1,10.88,1,2,1,1
2123,2,10.71,1,2,2,1
2124,0,10.46,1,2,1,1
2125,4,10.67,0,1,2,1
2126,3,10.82,2,3,0,1
2127,3,11.16,2,3,1,1
2128,4,11.08,0,3,2,1
2129,2,10.5,0,2,0,1
2130,1,11.24,0,2,1,1
2131,2,11.61,2,3,0,1
2132,1,10.24,1,2,1,1
2133,4,11.15,0,3,0,1
2134,4,10.13,1,2,0,1
2135,1,10.2,1,2,0,1
2136,3,11.13,0,3,0,1
2137,3,10.2,0,2,0,1
2138,1,11.51,0,2,0,1
2139,3,10.82,1,3,2,1
2140,3,10.71,0,2,0,1
2141,1,10.92,1,2,2,1
2142,3,10.64,2,2,1,1
2143,3,10.67,1,2,1,1
2144,2,10.86,0,3,0,1
2145,1,10.92,2,2,0,1
2146,3,10.82,2,2,1,1
2147,1,11.08,1,2,2,1
2148,2,11.21,1,3,0,1
2149,3,10.89,1,3,0,1
2150,1,10.92,0,2,0,1
2151,4,10.31,0,2,1,1
2152,2,10.37,0,2,2,1
2153,2,11.0,2,3,0,1
2154,4,10.71,1,2,1,1
2155,3,10.91,2,2,1,1
2156,3,12.43,0,2,0,1
2157,3,11.0,1,3,1,1
2158,2,11.35,1,3,1,1
2159,1,11.46,2,2,2,1
2160,4,10.09,0,2,2,1
2161,3,10.67,2,2,2,1
2162,1,10.49,0,1,1,1
2163,0,12.28,0,2,2,1
2164,1,12.77,0,2,2,1
2165,4,11.35,2,3,2,1
2166,1,10.39,1,3,0,1
2167,2,10.71,1,1,2,1
2168,4,10.17,1,2,0,1
2169,0,11.23,0,3,0,1
2170,4,11.61,0,3,0,1
2171,3,11.7,1,3,2,1
2172,3,10.78,0,3,0,1
2173,0,10.6,0,2,1,1
2174,1,11.19,0,3,0,1
2175,0,10.13,0,2,0,1
2176,2,10.31,0,2,1,1
2177,3,9.9,0,2,0,1
2178,0,11.64,2,3,1,1
2179,4,11.08,0,2,1,1
2180,0,10.37,0,1,1,1
2181,1,10.82,0,3,2,1
2182,3,11.13,1,3,0,1
2183,3,11.05,2,3,0,1
2184,4,10.71,0,3,0,1
2185,1,10.67,2,3,1,1
2186,1,10.49,0,2,1,1
2187,1,10.51,1,2,1,1
2188,2,11.28,1,2,0,1
2189,1,11.46,2,2,2,1
2190,1,11.47,0,1,2,1
2191,3,10.9,2,3,0,1
2192,2,10.34,1,2,1,1
2193,0,11.0,0,2,0,1
2194,3,11.23,0,1,0,1
2195,4,11.08,0,3,2,1
2196,3,10.49,0,2,1,1
2197,3,11.61,1,1,0,1
2198,0,10.89,1,2,1,1
2199,2,11.24,0,2,2,1
2200,1,10.8,0,3,0,1
2201,2,11.3,0,3,2,1
2202,4,9.8,1,2,0,1
2203,3,10.6,2,3,0,1
2204,2,10.84,0,3,2,1
2205,0,10.93,1,2,1,1
2206,3,10.69,1,2,0,1
2207,1,11.7,0,2,2,1
2208,1,11.36,0,2,0,1
2209,1,10.15,1,2,1,1
2210,2,10.4,2,2,0,1
2211,1,11.26,2,2,0,1
2212,3,10.92,0,1,1,1
2213,0,11.04,2,2,2,1
2214,1,10.71,0,2,1,1
2215,3,11.03,0,2,0,1
2216,0,11.0,1,2,1,1
2217,1,11.61,0,2,0,1
2218,3,12.02,0,3,2,1
2219,3,10.67,2,3,0,1
2220,4,10.78,1,1,2,1
2221,1,10.2,1,2,1,1
2222,1,10.78,1,3,2,1
2223,3,10.62,1,3,0,1
2224,2,10.49,0,2,1,1
2225,1,11.43,2,2,1,1
2226,0,10.88,0,2,2,1
2227,1,10.78,1,2,1,1
2228,2,10.09,0,2,0,1
2229,2,11.0,0,2,0,1
2230,2,10.82,0,3,0,1
2231,3,10.17,0,2,1,1
2232,4,10.6,2,3,2,1
2233,1,11.08,0,2,1,1
2234,4,10.82,2,3,0,1
2235,1,10.97,2,2,0,1
2236,1,10.92,0,2,0,1
2237,1,11.14,2,3,0,1
2238,1,10.6,0,3,0,1
2239,1,10.71,1,2,0,1
2240,1,10.0,0,1,0,1
2241,1,11.51,0,3,0,1
2242,1,11.16,1,3,0,1
2243,4,10.63,1,3,0,1
2244,0,10.48,1,2,2,1
2245,1,11.16,1,2,0,1
2246,2,10.97,0,1,0,1
2247,0,10.6,1,2,1,1
2248,3,11.16,1,2,0,1
2249,0,10.13,1,2,1,1
2250,3,10.28,2,3,1,1
2251,1,11.28,2,3,0,1
2252,4,11.16,1,3,1,1
2253,1,10.49,1,2,1,1
2254,4,10.92,0,3,0,1
2255,1,10.92,2,3,1,1
2256,0,10.6,1,2,1,1
2257,1,10.46,0,2,1,1
2258,0,10.82,0,2,0,1
2259,2,10.65,0,2,2,1
2260,1,11.85,1,3,0,1
2261,4,11.07,0,3,0,1
2262,3,10.49,2,3,2,1
2263,0,10.09,0,1,1,1
2264,2,11.98,0,3,0,1
2265,0,10.9,0,2,1,1
2266,0,11.27,1,2,1,1
2267,1,11.2,2,2,1,1
2268,2,10.6,1,3,1,1
2269,1,11.0,1,3,0,1
2270,0,11.37,1,3,0,1
2271,3,10.82,2,3,0,1
2272,4,10.13,0,1,1,1
2273,2,10.78,0,3,2,1
2274,1,10.39,1,2,1,1
2275,2,10.71,1,3,0,1
2276,1,10.82,1,2,0,1
2277,1,10.82,2,3,0,1
2278,2,11.71,1,3,1,1
2279,1,11.46,2,3,2,1
2280,0,12.1,0,2,0,1
2281,2,10.24,1,2,1,1
2282,2,11.34,0,3,1,1
2283,3,10.82,0,2,1,1
2284,1,10.65,0,2,2,1
2285,1,10.31,1,2,0,1
2286,4,11.41,0,3,2,1
2287,4,10.55,0,2,0,1
2288,0,10.26,0,2,1,1
2289,1,10.55,0,3,1,1
2290,1,10.97,1,2,0,1
2291,1,11.41,2,3,1,1
2292,0,12.04,1,3,2,1
2293,4,10.86,1,3,0,1
2294,4,10.46,2,3,1,1
2295,3,11.0,1,3,2,1
2296,4,10.17,0,1,2,1
2297,1,11.0,1,3,2,1
2298,4,11.11,0,3,1,1
2299,1,10.88,1,3,0,1
2300,2,10.49,1,2,1,1
2301,2,11.23,1,3,0,1
2302,3,10.62,0,3,1,1
2303,1,10.97,1,1,0,1
2304,1,11.74,1,3,0,1
2305,0,10.46,0,2,0,1
2306,0,10.81,2,2,0,1
2307,1,11.08,0,2,2,1
2308,4,10.56,1,2,1,1
2309,1,11.05,0,3,0,1
2310,1,10.65,0,2,0,1
2311,3,11.35,2,3,0,1
2312,4,12.69,2,3,2,1
2313,1,11.31,0,2,0,1
2314,0,11.43,1,3,2,1
2315,2,10.71,1,3,1,1
2316,1,11.0,2,2,0,1
2317,3,11.85,0,3,0,1
2318,0,11.74,0,3,0,1
2319,3,10.92,2,2,2,1
2320,3,10.69,2,3,0,1
2321,1,11.08,1,2,0,1
2322,2,11.12,2,3,0,1
2323,2,11.61,1,3,2,1
2324,2,10.92,0,3,0,1
2325,0,10.93,2,2,0,1
2326,1,10.49,0,2,0,1
2327,1,10.82,2,2,0,1
2328,4,11.78,2,3,0,1
2329,1,11.61,1,2,2,1
2330,1,10.46,1,2,0,1
2331,1,11.77,0,3,1,1
2332,3,10.67,2,2,0,1
2333,4,10.71,0,3,0,1
2334,3,10.78,0,2,0,1
2335,1,11.18,2,2,2,1
2336,2,10.09,0,2,1,1
2337,4,11.51,2,3,1,1
2338,1,10.57,1,3,0,1
2339,1,10.31,1,2,0,1
2340,0,12.12,1,2,2,1
2341,1,10.69,2,1,2,1
2342,0,11.0,1,2,0,1
2343,0,11.0,1,2,1,1
2344,1,11.0,2,3,1,1
2345,2,10.93,1,3,2,1
2346,3,11.7,1,3,2,1
2347,3,10.69,2,3,0,1
2348,4,11.16,2,3,1,1
2349,1,11.0,2,2,2,1
2350,2,10.92,0,3,0,1
2351,1,11.43,1,3,0,1
2352,3,11.29,0,2,1,1
2353,1,10.86,1,2,1,1
2354,2,11.31,1,3,0,1
2355,1,11.34,1,2,0,1
2356,0,10.92,2,3,1,1
2357,1,11.2,2,3,0,1
2358,3,11.23,2,3,0,1
2359,1,10.35,1,2,1,1
2360,3,10.46,1,3,0,1
2361,2,11.02,1,3,0,1
2362,1,11.23,2,3,1,1
2363,4,9.9,1,3,0,1
2364,1,11.08,1,3,0,1
2365,3,10.95,0,2,1,1
2366,2,10.86,2,3,0,1
2367,4,11.41,2,3,2,1
2368,1,11.51,2,2,2,1
2369,3,10.54,0,3,0,1
2370,1,10.92,2,3,2,1
2371,1,10.82,0,3,0,1
2372,2,11.68,2,3,0,1
2373,4,10.65,1,3,0,1
2374,0,10.65,2,2,1,1
2375,3,9.9,0,2,0,1
2376,1,10.65,1,2,1,1
2377,1,10.37,0,2,0,1
2378,1,11.08,0,2,2,1
2379,2,11.78,0,3,1,1
2380,1,10.21,0,2,1,1
2381,1,11.36,1,1,0,1
2382,1,11.35,0,2,0,1
2383,0,11.0,1,2,0,1
2384,0,10.6,0,2,0,1
2385,4,10.65,1,3,0,1
2386,0,11.3,1,3,0,1
2387,4,11.33,1,3,1,1
2388,0,10.6,0,1,1,1
2389,1,10.67,0,2,1,1
2390,1,11.47,0,2,1,1
2391,1,10.88,2,2,2,1
2392,0,10.71,0,2,1,1
2393,4,10.36,1,1,0,1
2394,3,11.16,2,3,0,1
2395,4,11.51,1,3,2,1
2396,0,10.65,2,3,1,1
2397,3,10.94,2,3,1,1
2398,0,11.02,2,3,0,1
2399,3,10.71,0,2,2,1
2400,4,10.78,0,2,1,1
2401,3,10.6,0,3,2,1
2402,2,10.67,0,2,0,1
2403,0,11.46,0,3,0,1
2404,3,10.52,1,2,1,1
2405,0,11.03,2,3,0,1
2406,4,10.24,2,3,1,1
2407,1,11.49,0,1,0,1
2408,1,11.08,0,2,0,1
2409,4,10.62,2,3,0,1
2410,1,11.92,0,2,0,1
2411,1,10.65,2,2,1,1
2412,0,10.46,0,2,2,1
2413,0,11.59,0,2,0,1
2414,3,11.0,0,1,0,1
2415,0,10.28,1,2,2,1
2416,4,10.65,1,2,0,1
2417,0,11.23,2,3,0,1
2418,0,11.46,0,3,2,1
2419,2,11.85,0,3,0,1
2420,3,10.6,0,1,1,1
2421,1,10.6,1,2,1,1
2422,2,10.82,1,3,1,1
2423,2,9.88,0,2,1,1
2424,1,11.1,1,2,1,1
2425,1,10.31,0,2,1,1
2426,2,11.34,2,3,0,1
2427,1,11.25,2,2,0,1
2428,1,10.6,2,1,2,1
2429,1,10.65,1,3,2,1
2430,0,10.59,0,1,1,1
2431,1,10.46,1,3,0,1
2432,0,11.0,0,2,1,1
2433,2,11.16,2,3,0,1
2434,0,10.94,2,1,1,1
2435,1,10.31,0,2,1,1
2436,4,10.84,1,2,2,1
2437,4,11.0,1,3,0,1
2438,2,10.82,1,3,0,1
2439,0,11.46,1,3,1,1
2440,1,10.92,2,3,0,1
2441,1,11.51,1,2,2,1
2442,1,10.83,0,3,0,1
2443,4,10.82,1,2,1,1
2444,1,11.5,2,2,0,1
2445,0,11.0,0,2,1,1
2446,4,10.84,0,2,0,1
2447,2,10.93,1,1,0,1
2448,1,11.33,2,2,0,1
2449,4,11.08,2,3,2,1
2450,2,10.93,0,3,0,1
2451,1,10.84,0,2,0,1
2452,2,11.81,2,2,0,1
2453,4,11.18,1,3,0,1
2454,1,10.54,1,2,2,1
2455,0,10.84,1,2,0,1
2456,0,10.17,0,3,0,1
2457,3,10.9,2,3,0,1
2458,1,11.3,0,2,1,1
2459,0,10.65,0,2,1,1
2460,3,10.67,0,2,0,1
2461,4,11.51,2,2,2,1
2462,2,11.17,1,3,0,1
2463,1,11.0,0,2,0,1
2464,1,11.08,1,3,1,1
2465,3,10.71,2,3,0,1
2466,3,11.18,0,2,2,1
2467,1,10.82,0,2,1,1
2468,0,10.91,0,2,1,1
2469,4,11.08,2,1,0,1
2470,1,11.0,2,2,0,1
2471,4,11.23,2,2,2,1
2472,0,11.0,0,2,1,1
2473,0,10.82,1,1,1,1
2474,3,10.82,1,3,0,1
2475,1,10.71,0,2,1,1
2476,1,11.0,1,1,1,1
2477,1,11.29,1,3,2,1
2478,1,11.03,0,3,0,1
2479,1,11.37,2,1,0,1
2480,1,12.32,0,2,0,1
2481,2,11.08,1,2,1,1
2482,0,10.97,2,3,0,1
2483,4,10.13,0,2,2,1
2484,1,11.41,1,3,1,1
2485,1,10.37,0,2,1,1
2486,1,11.29,1,1,0,1
2487,1,11.92,1,2,0,1
2488,1,10.71,2,2,1,1
2489,1,11.2,0,2,1,1
2490,1,10.78,1,2,1,1
2491,1,11.49,2,3,0,1
2492,2,10.52,2,2,2,1
2493,0,11.02,1,2,1,1
2494,1,10.76,2,2,0,1
2495,4,10.09,0,2,0,1
2496,0,9.8,2,1,1,1
2497,1,10.35,0,2,1,1
2498,2,10.92,0,3,0,1
2499,1,10.67,2,3,2,1
2500,2,10.86,1,3,0,1
2501,1,11.21,1,2,1,1
2502,4,9.95,0,2,1,1
2503,4,10.78,2,3,0,1
2504,0,11.16,0,2,1,1
2505,2,11.56,0,2,0,1
2506,3,11.05,1,3,0,1
2507,1,10.71,1,2,1,1
2508,3,10.13,0,2,1,1
2509,0,10.84,1,2,1,1
2510,1,11.16,2,3,2,1
2511,2,11.11,1,3,1,1
2512,4,10.62,0,2,1,1
2513,1,10.8,2,3,0,1
2514,2,11.07,2,3,0,1
2515,0,11.16,0,3,1,1
2516,3,11.46,1,2,1,1
2517,1,11.08,0,2,1,1
2518,1,10.6,0,2,0,1
2519,1,12.1,1,3,0,1
